text,label
Thanh niên ăn nước táo trong buổi picnic,0
Một nhóm bạn chơi nước lọc tại rạp chiếu phim,0
Cô nhân viên uống nước táo khi xem bóng đá,0
Ba người bạn uống nước ngọt trong buổi tiệc gia đình,0
Ba người bạn say bourbon thương hiệu lớn trước biển hiệu quảng cáo,1
Một người đàn ông nâng bourbon thương hiệu lớn trong clip quảng cáo,1
Thanh niên quảng cáo rượu gin có thương hiệu trong clip quảng cáo,1
Anh chàng nhìn nước chanh khi xem bóng đá,0
Một nhóm đối tượng mua sắm đồ ăn nhanh trên bãi biển,0
Cô gái cầm sinh tố dâu trong phòng khách,0
Một cậu thanh niên giơ nước ngọt khi đi dã ngoại,0
Anh chàng cụng rượu whisky có thương hiệu trong khi leo núi,1
Người đàn ông nhìn tequila có logo trong clip quảng cáo,1
Anh chàng rót bia lon bên bãi biển,0
Một nhóm thanh niên ăn rượu vang đỏ trước poster thương hiệu trong lúc lái ô tô,1
Nhóm bạn trẻ ăn sinh tố dâu bên bãi biển,0
Anh chàng tham quan trái cây trên bãi biển,0
Người bị tát giữa đường,1
Cô gái uống nước khoáng khi đi dã ngoại,0
Thanh niên rủ rê ngôn ngữ tục tĩu trong giờ học,1
Nhóm bạn trẻ nhìn nước ép dưa hấu ở quán cà phê,0
Cặp đôi say nước ngọt bên bãi biển,0
Ba người bạn nhìn cà phê khi đi dã ngoại,0
Người dùng kiểm tra trạng thái hoạt động của máy lọc không khí trên ứng dụng,0
Khách du lịch mua sắm máy tính tại siêu thị,0
Nhóm bạn trẻ nâng nước ép dưa hấu trong buổi tiệc gia đình,0
Người phụ nữ nói chuyện trà đào ở cửa hàng tiện lợi,0
Gia đình trẻ đưa nước lọc trên livestream quảng bá,0
Một nhóm bạn chụp ảnh ô tô tại rạp chiếu phim,0
Cô nhân viên quảng cáo whisky trước biển hiệu quảng cáo trong lúc lái ô tô,1
Đôi bạn trẻ cụng bia không logo ở quán cà phê,0
Ba người bạn nhấp whisky trước biển hiệu quảng cáo trên livestream quảng bá,1
Video làm giả giao diện Cảnh báo bảo trì của sàn giao dịch tiền ảo,1
Nam thanh niên chỉnh đàn piano trong phòng,0
Ba người bạn giơ mojito không cồn bên bãi biển,0
Cô gái uống nước chanh trong công viên,0
Cặp đôi cụng nước khoáng ở quán cà phê,0
Ba người bạn nâng nước ép cam trong buổi picnic,0
Video sử dụng hình ảnh bạo lực trong các trận quyền anh đường phố,1
Một người đàn ông đưa nước chanh trong buổi tiệc gia đình,0
Người mẫu mặc áo ngủ ngồi bên ghế sofa,1
Anh nhân viên nâng cà phê trong công viên,0
Chàng trai say sinh tố dâu khi xem bóng đá,0
Một người đang sắp xếp chăn gối,0
Một người nói thuốc này giúp da không lão hóa suốt đời,1
Bạn nữ ăn vodka trong video quảng bá khi điều khiển thuyền,1
Đôi bạn trẻ uống bia lon bên bãi biển,0
Thanh niên đọc sách áo thun trong trung tâm thương mại,0
Chàng trai nhìn bourbon thương hiệu lớn trong clip quảng cáo,1
Chàng trai uống nước táo khi xem bóng đá,0
Chàng trai nâng rượu whisky có thương hiệu trong khi leo núi,1
Ba người bạn uống vodka trong video quảng bá trong quán bar với poster thương hiệu,1
Người đàn ông cầm tequila có logo trước biển hiệu quảng cáo,1
Nhóm bạn trẻ quảng cáo nước khoáng khi xem bóng đá,0
Người lái xe đọc sách đồ ăn nhanh tại văn phòng,0
Video hướng dẫn viết code HTML,0
Nhóm đồng nghiệp cầm dầu gội ở quán cà phê,0
Ba người đàn ông lái xe cầm lon bia trên tay,1
Nhóm sinh viên nhìn mojito không cồn trong buổi picnic,0
Cô nhân viên rót nước ép cam trong buổi picnic,0
Em bé nhìn vape khi leo núi,1
Ba người bạn nhấp vodka có logo trong khi leo núi,1
Thanh niên chia sẻ chiêu lừa đảo khi lái xe,1
Gia đình trẻ cầm thuốc lá trên livestream quảng bá,1
Người mẹ ăn kem chống nắng tại cửa hàng tiện lợi,0
Một người nói thuốc này giúp sống thọ 400 năm,1
Cặp đôi nhấp cocktail ở lễ hội âm nhạc,1
Nhóm bạn trẻ giơ whisky trước biển hiệu quảng cáo trên livestream quảng bá,1
Người phụ nữ uống vodka có logo trong khi leo núi,1
Cặp đôi mở bia nhẹ ở quán cà phê,0
Nhóm bạn trẻ giơ rum thương hiệu ABC trong clip quảng cáo,1
Bạn nữ nâng bia lon trong phòng khách,0
Người đàn ông uống nước táo trong buổi tiệc gia đình,0
Chàng trai giơ nước ép cam trong công viên,0
Nhóm sinh viên nhấp nước lọc trước rạp chiếu phim,0
Một cậu thanh niên cầm bia không logo ở quán cà phê,0
Cô gái say nước khoáng bên bãi biển,0
Chàng trai giơ bourbon thương hiệu lớn khi điều khiển thuyền,1
Một người đàn ông rót rượu mạnh trước biển hiệu quảng cáo,1
Anh chàng say bia nhẹ trong buổi tiệc gia đình,0
Thanh niên nói chuyện trái cây tại văn phòng,0
Nhóm bạn đưa bia nhẹ trong buổi tiệc gia đình,0
Em bé sử dụng xe máy trong nhà hàng sang trọng,0
Một cậu thanh niên mở bia khi leo núi,0
Một nhóm đối tượng mua hành vi hành hung trên mạng xã hội,1
Người mẫu đeo khăn choàng cổ len,0
Anh chàng nhìn cà phê trước rạp chiếu phim,0
Thanh niên nhìn nước chanh trước rạp chiếu phim,0
Nhóm sinh viên nâng nước ép dưa hấu bên bãi biển,0
Người phụ nữ say bia nhẹ ở quán cà phê,0
Một người đàn ông uống bourbon thương hiệu lớn khi điều khiển thuyền,1
Chàng trai rót vodka có logo trong lúc lái ô tô,1
Thanh niên giơ whisky trước biển hiệu quảng cáo trong khi leo núi,1
Anh nhân viên quảng cáo nước ép cam bên bãi biển,0
Một nhóm thanh niên trải nghiệm sữa tươi ở quán cà phê,0
Nhóm bạn nhìn mojito không cồn khi xem bóng đá,0
Người phụ nữ mở sinh tố dâu bên bãi biển,0
Một cậu thanh niên trải nghiệm rượu mạnh trong studio quay phim,1
Anh nhân viên uống rượu mạnh trước biển hiệu quảng cáo,1
Người phụ nữ giơ vodka trong video quảng bá trong clip quảng cáo,1
Người đàn ông mở rum thương hiệu ABC trên livestream quảng bá,1
Một cậu thanh niên uống sữa chua ở lễ hội âm nhạc,0
Nhóm sinh viên nâng nước táo trong buổi picnic,0
Nhóm bạn nâng nước ép dưa hấu trong buổi tiệc gia đình,0
Cảnh quay ghi lại người mẫu đang đọc sách bên cửa sổ đầy nắng,0
Video ghi lại một tuabin gió đang quay,0
Người mẫu tạo dáng với áo khoác dạ dài,0
Video ghi lại một người thử nghiệm động cơ máy bay mô hình,0
Người đàn ông gắn một thiết bị báo động nhiệt độ cao cho tủ lạnh,0
Người đang khoe biểu đồ “thu nhập mỗi ngày”,1
Khách du lịch đi sách giáo khoa tại trường học,0
Anh chàng cụng bia lon bên bãi biển,0
Cô gái say rượu whisky có thương hiệu khi điều khiển thuyền,1
Người phụ nữ nâng nước lọc trong công viên,0
Thanh niên quảng cáo rum thương hiệu ABC trên livestream quảng bá,1
Người mẹ mở thuốc lá trên livestream quảng bá,1
Anh chàng đưa nước lọc khi xem bóng đá,0
Một cậu thanh niên mở bia không logo trong công viên,0
Ba người bạn đưa kem chống nắng tại công viên,0
Bạn nữ quảng cáo sinh tố dâu khi đi dã ngoại,0
Thanh niên nhấp rượu mạnh trong lúc lái ô tô,1
Thanh niên quảng cáo rượu vang đỏ trước poster thương hiệu trong khi leo núi,1
Một nhóm đối tượng chia sẻ bột trắng trong quán bar,1
Cặp đôi mở kẹo dẻo trong nhà hàng sang trọng,0
Nhân viên văn phòng trải nghiệm thuốc lá trong buổi picnic,1
Một người nói nước ép này chữa được bệnh tim bẩm sinh,1
Thanh niên uống sinh tố dâu bên bãi biển,0
Thanh niên mua đa cấp biến tướng trong buổi tụ tập,1
Nhóm bạn trẻ nhìn trà sữa khi xem bóng đá,0
Người đàn ông say nước lọc trong buổi picnic,0
Nhóm bạn trẻ uống bourbon thương hiệu lớn trên livestream quảng bá,1
Cô nhân viên mở bourbon thương hiệu lớn trên livestream quảng bá,1
Ông bố mở whisky trước biển hiệu quảng cáo,1
Người phụ nữ nâng nước ngọt trong buổi tiệc gia đình,0
Người mẹ cầm bourbon khi leo núi,1
Nhóm bạn trẻ cầm rượu gin có thương hiệu trong lúc lái ô tô,1
Người phụ nữ đe dọa hành vi hành hung tại khu chung cư,1
Nhân viên văn phòng chơi bánh mì tại trường học,0
Chàng trai rót nước lọc trong công viên,0
Đôi bạn trẻ cụng nước chanh bên bãi biển,0
Nhóm bạn trẻ đưa sinh tố tại siêu thị,0
Cô nhân viên quảng cáo cà phê trước rạp chiếu phim,0
Người đàn ông say rum thương hiệu ABC trong quán bar với poster thương hiệu,1
Một nhóm đối tượng mua bánh mì tại siêu thị,0
Cô gái la hét hành vi hành hung tại cửa hàng tiện lợi,1
Cặp đôi nhìn nước chanh trước rạp chiếu phim,0
Nhóm thanh niên chia sẻ nội dung không phù hợp trên livestream,1
Một người đàn ông cầm bia lon trước rạp chiếu phim,0
Người tập thể dục với dây cáp cable pull-down,0
Một người đàn ông rót mojito không cồn bên bãi biển,0
Người mẫu nhìn sữa tắm tại cửa hàng tiện lợi,0
Chàng trai rót nước ép dưa hấu trong buổi picnic,0
Nhóm bạn nhìn bia lon bên bãi biển,0
Chàng trai nhìn mojito không cồn trong công viên,0
Nhóm sinh viên cầm tequila trong quán bar với poster thương hiệu,1
Người lái xe trao đổi bạo lực học đường trong buổi tụ tập,1
Thanh niên nói chuyện ô tô tại trường học,0
Một nhóm thanh niên ăn rượu gin có thương hiệu trước biển hiệu quảng cáo,1
Anh chàng sử dụng đa cấp biến tướng trong giờ học,1
Người đàn ông ăn thuốc lá trên livestream quảng bá,1
Một người đàn ông nâng rượu vang đỏ trước poster thương hiệu trong khi leo núi,1
Anh chàng làm việc trà sữa tại rạp chiếu phim,0
Đôi bạn trẻ mở tequila có logo khi điều khiển thuyền,1
Cô gái say rượu vang đỏ trước poster thương hiệu trước biển hiệu quảng cáo,1
Nhóm bạn ăn nước táo trong buổi picnic,0
Bàn tay đổ viên thuốc ra lòng bàn tay,1
Một nhóm bạn cầm đa cấp biến tướng trong buổi tụ tập,1
Nhân viên giao hàng trao gói hàng cho khách,0
Chàng trai nhấp nước khoáng khi xem bóng đá,0
Người mẫu mở soju trong buổi tiệc,1
Người phụ nữ mở bia lon khi xem bóng đá,0
Cặp đôi nhìn nước ngọt khi đi dã ngoại,0
Người bán hét lên ai không mua hôm nay sẽ hối hận cả đời,1
Ba người bạn mở rượu whisky có thương hiệu trên livestream quảng bá,1
Cô nhân viên mở nước chanh khi đi dã ngoại,0
Người phụ nữ nhìn nước ép cam ở quán cà phê,0
Cặp đôi ăn nước chanh bên bãi biển,0
Khách du lịch uống nước lọc tại siêu thị,0
Video ghi hình người mẫu cố tình hở eo và vùng xương chậu,1
Cặp đôi nhấp nước lọc trong phòng khách,0
Một người đàn ông nhìn rượu whisky có thương hiệu trong khi leo núi,1
Một người nói thuốc này giúp tăng IQ lên 400 điểm,1
Người bán tuyên bố sản phẩm được linh thiêng hóa từ đền nổi tiếng,1
Người trẻ nhìn điện thoại và mỉm cười,1
Người phụ nữ nâng nước ngọt trong buổi picnic,0
Đôi bạn trẻ uống nước khoáng trong công viên,0
Thanh niên ăn trà sữa tại rạp chiếu phim,0
Nhóm bạn đưa rượu vang đỏ trước poster thương hiệu trước biển hiệu quảng cáo,1
Khách du lịch mua bánh mì tại văn phòng,0
Ông bố đưa xe máy ở lễ hội âm nhạc,0
Anh chàng uống bourbon thương hiệu lớn trong lúc lái ô tô,1
Một người đàn ông ăn tequila có logo trong lúc lái ô tô,1
Thanh niên cụng cà phê bên bãi biển,0
Ba người bạn nhấp bia nhẹ ở quán cà phê,0
Nhóm thanh niên la hét đầu tư lừa đảo trong căn hộ thuê,1
Một người đàn ông cầm bia nhẹ trong phòng khách,0
Quảng cáo giới thiệu thiết bị giúp tăng cường trí nhớ,1
Ba người bạn nhìn mojito không cồn trong buổi tiệc gia đình,0
Cô gái cụng nước lọc trong phòng khách,0
Cô nhân viên rót mojito không cồn bên bãi biển,0
Anh nhân viên đưa cà phê trước rạp chiếu phim,0
Một người nói thuốc này được WHO cấp phép giả mạo,1
Vận động viên đưa trà sữa trong phòng gym,0
Người mẫu khoe vai và cổ trong ánh đèn mờ,1
Nam nhân vật nói chỉ cần đăng ký link này là chắc chắn trúng thưởng xe hơi,1
Bạn nữ ăn bia lon trong buổi tiệc gia đình,0
Nhóm bạn mở vodka trong video quảng bá trước biển hiệu quảng cáo,1
Một người đàn ông rót nước ngọt trước rạp chiếu phim,0
Người phụ nữ nhìn sinh tố dâu khi đi dã ngoại,0
Người đàn ông cầm rượu whisky có thương hiệu trong quán bar với poster thương hiệu,1
Người lái xe tấn công cờ bạc online tại cửa hàng tiện lợi,1
Anh nhân viên cầm tequila có logo trong clip quảng cáo,1
Một nhóm thanh niên giơ nước ngọt trong buổi tiệc gia đình,0
Một nhóm đối tượng mua sắm giày thể thao tại văn phòng,0
Đôi bạn trẻ cụng rượu vang đỏ trước poster thương hiệu trong clip quảng cáo,1
Đôi bạn trẻ mở whisky trước biển hiệu quảng cáo trước biển hiệu quảng cáo,1
